"id","queue_id","service_id","counter_id","user_id","token_letter","token_number","called_date","started_at","ended_at","waiting_time","served_time","turn_around_time","created_at","updated_at","call_status_id"
"3619","3112","2","8","7","NR","43","2024-02-15","2024-02-15 14:22:24","2024-02-15 14:31:03","01:03:47","00:08:39","01:12:26","2024-02-15 14:23:33","2024-02-15 14:31:03","1"
"3620","3101","1","5","6","W","55","2024-02-15","2024-02-15 14:27:57","2024-02-15 14:44:35","01:18:56","00:16:38","01:35:34","2024-02-15 14:27:57","2024-02-15 14:44:35","1"
"3621","3103","3","4","12","T","14","2024-02-15","2024-02-15 14:30:33","2024-02-15 14:31:22","01:20:26","null","null","2024-02-15 14:30:33","2024-02-15 14:31:22","2"
"3622","3113","2","8","7","NR","44","2024-02-15","2024-02-15 14:31:09","2024-02-15 14:45:59","01:08:24","00:14:50","01:23:14","2024-02-15 14:31:09","2024-02-15 14:45:59","1"
"3623","3114","2","6","9","NR","45","2024-02-15","2024-02-15 14:34:47","2024-02-15 14:50:04","01:11:27","00:15:17","01:26:44","2024-02-15 14:34:47","2024-02-15 14:50:04","1"
"3624","3104","1","6","9","W","56","2024-02-15","2024-02-15 14:35:14","2024-02-15 14:37:22","01:24:54","00:02:08","01:27:02","2024-02-15 14:35:14","2024-02-15 14:37:22","1"
"3625","3115","2","4","12","NR","46","2024-02-15","2024-02-15 14:35:35","2024-02-15 14:46:16","01:12:05","00:10:41","01:22:46","2024-02-15 14:35:35","2024-02-15 14:46:16","1"
"3626","3106","1","5","6","W","57","2024-02-15","2024-02-15 14:44:42","2024-02-15 14:57:05","01:32:54","00:12:23","01:45:17","2024-02-15 14:44:42","2024-02-15 14:57:05","1"
"3627","3116","2","9","11","NR","47","2024-02-15","2024-02-15 14:46:01","2024-02-15 15:01:40","01:19:22","00:15:39","01:35:01","2024-02-15 14:46:01","2024-02-15 15:01:40","1"
"3628","3117","2","8","7","NR","48","2024-02-15","2024-02-15 14:46:21","2024-02-15 14:56:00","01:18:47","00:09:39","01:28:26","2024-02-15 14:46:21","2024-02-15 14:56:00","1"
"3629","3119","2","4","12","NR","49","2024-02-15","2024-02-15 14:47:37","2024-02-15 15:00:31","01:18:37","00:12:54","01:31:31","2024-02-15 14:47:37","2024-02-15 15:00:31","1"
"3631","3120","2","6","9","NR","50","2024-02-15","2024-02-15 14:50:42","2024-02-15 15:02:41","01:20:58","00:11:59","01:32:57","2024-02-15 14:50:56","2024-02-15 15:02:41","1"
"3633","3125","2","8","7","NR","52","2024-02-15","2024-02-15 14:58:21","2024-02-15 15:10:28","01:16:26","00:12:07","01:28:33","2024-02-15 14:58:21","2024-02-15 15:10:28","1"
"3634","3128","2","4","12","NR","53","2024-02-15","2024-02-15 15:01:08","2024-02-15 15:12:59","01:08:07","00:11:51","01:19:58","2024-02-15 15:01:08","2024-02-15 15:12:59","1"
"3636","3129","2","9","11","NR","54","2024-02-15","2024-02-15 15:03:19","2024-02-15 15:04:10","01:07:51","00:00:51","01:08:42","2024-02-15 15:03:57","2024-02-15 15:04:10","1"
"3637","3132","2","9","11","NR","55","2024-02-15","2024-02-15 15:04:12","2024-02-15 15:04:39","01:03:34","null","null","2024-02-15 15:04:12","2024-02-15 15:04:39","2"
"3638","3133","2","9","11","NR","56","2024-02-15","2024-02-15 15:04:41","2024-02-15 15:15:14","00:58:50","00:10:33","01:09:23","2024-02-15 15:04:41","2024-02-15 15:15:14","1"
"3639","3107","1","5","6","W","58","2024-02-15","2024-02-15 15:07:03","2024-02-15 15:14:56","01:54:35","00:07:53","02:02:28","2024-02-15 15:07:03","2024-02-15 15:14:56","1"
"3640","3134","2","6","9","NR","57","2024-02-15","2024-02-15 15:08:14","2024-02-15 15:22:23","01:01:17","00:14:09","01:15:26","2024-02-15 15:08:14","2024-02-15 15:22:23","1"
"3641","3135","2","8","7","NR","58","2024-02-15","2024-02-15 15:11:26","2024-02-15 15:22:48","01:03:18","00:11:22","01:14:40","2024-02-15 15:11:26","2024-02-15 15:22:48","1"
"3642","3140","2","4","12","NR","59","2024-02-15","2024-02-15 15:13:35","2024-02-15 15:26:04","00:51:59","00:12:29","01:04:28","2024-02-15 15:13:35","2024-02-15 15:26:04","1"
"3643","3111","1","5","6","W","59","2024-02-15","2024-02-15 15:14:57","2024-02-15 15:22:12","01:57:24","00:07:15","02:04:39","2024-02-15 15:14:57","2024-02-15 15:22:12","1"
"3644","3142","2","9","11","NR","60","2024-02-15","2024-02-15 15:17:03","2024-02-15 15:29:07","00:51:54","00:12:04","01:03:58","2024-02-15 15:17:03","2024-02-15 15:29:07","1"
"3645","3118","1","5","6","W","60","2024-02-15","2024-02-15 15:22:15","2024-02-15 15:22:47","01:54:09","null","null","2024-02-15 15:22:15","2024-02-15 15:22:47","2"
"3646","3144","2","6","9","NR","61","2024-02-15","2024-02-15 15:22:46","2024-02-15 15:33:17","00:45:07","00:10:31","00:55:38","2024-02-15 15:22:46","2024-02-15 15:33:17","1"
"3647","3123","2","8","7","NR","51","2024-02-15","2024-02-15 14:56:03","2024-02-15 15:33:21","01:18:28","00:37:18","01:55:46","2024-02-15 15:22:52","2024-02-15 15:33:21","1"
"3648","3121","1","5","6","W","61","2024-02-15","2024-02-15 15:23:31","2024-02-15 15:23:57","01:49:05","null","null","2024-02-15 15:23:31","2024-02-15 15:23:57","2"
"3649","3122","1","5","6","W","62","2024-02-15","2024-02-15 15:24:01","2024-02-15 15:24:20","01:48:18","null","null","2024-02-15 15:24:01","2024-02-15 15:24:20","2"
"3650","3124","1","5","6","W","63","2024-02-15","2024-02-15 15:24:21","2024-02-15 15:36:11","01:46:05","00:11:50","01:57:55","2024-02-15 15:24:21","2024-02-15 15:36:11","1"
"3651","3145","2","4","12","NR","62","2024-02-15","2024-02-15 15:26:31","2024-02-15 15:37:35","00:47:40","00:11:04","00:58:44","2024-02-15 15:26:31","2024-02-15 15:37:35","1"
"3652","3148","2","9","11","NR","63","2024-02-15","2024-02-15 15:29:37","2024-02-15 15:41:38","00:44:11","00:12:01","00:56:12","2024-02-15 15:29:37","2024-02-15 15:41:38","1"
"3653","3149","2","6","9","NR","64","2024-02-15","2024-02-15 15:34:51","2024-02-15 15:47:24","00:48:35","00:12:33","01:01:08","2024-02-15 15:34:51","2024-02-15 15:47:24","1"
"3656","3126","1","5","6","W","64","2024-02-15","2024-02-15 15:36:47","2024-02-15 15:42:00","01:54:32","00:05:13","01:59:45","2024-02-15 15:36:47","2024-02-15 15:42:00","1"
"3657","3151","2","8","7","NR","65","2024-02-15","2024-02-15 15:35:44","2024-02-15 15:37:12","00:46:27","null","null","2024-02-15 15:36:53","2024-02-15 15:37:12","2"
"3659","3156","2","8","7","NR","66","2024-02-15","2024-02-15 15:37:13","2024-02-15 15:49:31","00:24:09","00:12:18","00:36:27","2024-02-15 15:37:30","2024-02-15 15:49:31","1"
"3660","3157","2","4","12","NR","67","2024-02-15","2024-02-15 15:37:40","2024-02-15 15:38:31","00:24:04","null","null","2024-02-15 15:37:40","2024-02-15 15:38:31","2"
"3661","3158","2","4","12","NR","68","2024-02-15","2024-02-15 15:38:36","2024-02-15 15:49:14","00:24:15","00:10:38","00:34:53","2024-02-15 15:38:36","2024-02-15 15:49:14","1"
"3662","3127","1","5","6","W","65","2024-02-15","2024-02-15 15:47:11","2024-02-15 15:57:56","02:00:11","00:10:45","02:10:56","2024-02-15 15:47:11","2024-02-15 15:57:56","1"
"3663","3130","1","6","9","W","66","2024-02-15","2024-02-15 15:47:34","2024-02-15 15:58:26","01:48:41","00:10:52","01:59:33","2024-02-15 15:47:34","2024-02-15 15:58:26","1"
"3664","3159","2","4","12","NR","69","2024-02-15","2024-02-15 15:49:18","2024-02-15 16:02:25","00:31:18","00:13:07","00:44:25","2024-02-15 15:49:18","2024-02-15 16:02:25","1"
"3665","3160","2","9","11","NR","70","2024-02-15","2024-02-15 15:49:35","2024-02-15 16:05:05","00:30:24","00:15:30","00:45:54","2024-02-15 15:49:35","2024-02-15 16:05:05","1"
"3666","3137","1","5","6","W","69","2024-02-15","2024-02-15 15:58:03","2024-02-15 16:03:40","01:43:56","00:05:37","01:49:33","2024-02-15 15:58:03","2024-02-15 16:03:40","1"
"3667","3138","1","6","9","W","70","2024-02-15","2024-02-15 16:02:25","2024-02-15 16:02:55","01:44:48","null","null","2024-02-15 16:02:25","2024-02-15 16:02:55","2"
"3668","3161","2","4","12","NR","71","2024-02-15","2024-02-15 16:02:44","2024-02-15 16:17:32","00:42:21","00:14:48","00:57:09","2024-02-15 16:02:44","2024-02-15 16:17:32","1"
"3669","3139","1","6","9","W","71","2024-02-15","2024-02-15 16:02:57","2024-02-15 16:08:58","01:43:27","00:06:01","01:49:28","2024-02-15 16:02:57","2024-02-15 16:08:58","1"
"3670","3162","2","8","7","NR","72","2024-02-15","2024-02-15 16:03:49","2024-02-15 16:20:54","00:42:28","00:17:05","00:59:33","2024-02-15 16:03:49","2024-02-15 16:20:54","1"
"3671","3141","1","5","6","W","72","2024-02-15","2024-02-15 16:04:26","2024-02-15 16:09:36","01:39:44","00:05:10","01:44:54","2024-02-15 16:04:26","2024-02-15 16:09:36","1"
"3672","3163","2","9","11","NR","73","2024-02-15","2024-02-15 16:06:04","2024-02-15 16:17:00","00:44:09","00:10:56","00:55:05","2024-02-15 16:06:04","2024-02-15 16:17:00","1"
"3673","3143","1","6","9","W","73","2024-02-15","2024-02-15 16:09:03","2024-02-15 16:17:35","01:38:34","00:08:32","01:47:06","2024-02-15 16:09:03","2024-02-15 16:17:35","1"
"3674","3185","1","5","6","W","89","2024-02-15","2024-02-15 16:09:49","2024-02-15 16:35:19","00:02:52","00:25:30","00:28:22","2024-02-15 16:09:49","2024-02-15 16:35:19","1"
"3676","3165","2","4","12","NR","74","2024-02-15","2024-02-15 16:17:48","2024-02-15 16:29:40","00:51:29","00:11:52","01:03:21","2024-02-15 16:17:48","2024-02-15 16:29:40","1"
"3677","3146","1","6","9","W","74","2024-02-15","2024-02-15 16:17:37","2024-02-15 16:18:18","01:34:43","null","null","2024-02-15 16:18:03","2024-02-15 16:18:18","2"
"3678","3147","1","6","9","W","75","2024-02-15","2024-02-15 16:18:20","2024-02-15 16:23:34","01:33:27","00:05:14","01:38:41","2024-02-15 16:18:20","2024-02-15 16:23:34","1"
"3679","3166","2","9","11","NR","75","2024-02-15","2024-02-15 16:20:17","2024-02-15 16:32:23","00:47:40","00:12:06","00:59:46","2024-02-15 16:20:17","2024-02-15 16:32:23","1"
"3680","3167","2","8","7","NR","76","2024-02-15","2024-02-15 16:21:02","2024-02-15 16:31:40","00:45:44","00:10:38","00:56:22","2024-02-15 16:21:02","2024-02-15 16:31:40","1"
"3681","3150","1","6","9","W","76","2024-02-15","2024-02-15 16:23:36","2024-02-15 16:34:34","01:34:37","00:10:58","01:45:35","2024-02-15 16:23:36","2024-02-15 16:34:34","1"
"3682","3169","2","4","12","NR","77","2024-02-15","2024-02-15 16:29:53","2024-02-15 16:41:39","00:50:07","00:11:46","01:01:53","2024-02-15 16:29:53","2024-02-15 16:41:39","1"
"3683","3170","2","8","7","NR","78","2024-02-15","2024-02-15 16:31:45","2024-02-15 16:42:35","00:51:44","00:10:50","01:02:34","2024-02-15 16:31:45","2024-02-15 16:42:35","1"
"3684","3172","2","9","11","NR","79","2024-02-15","2024-02-15 16:32:50","2024-02-15 16:45:21","00:51:35","00:12:31","01:04:06","2024-02-15 16:32:50","2024-02-15 16:45:21","1"
"3686","3153","1","5","6","W","78","2024-02-15","2024-02-15 16:39:19","2024-02-15 16:39:35","01:47:56","null","null","2024-02-15 16:39:19","2024-02-15 16:39:35","2"
"3687","3154","1","5","6","W","79","2024-02-15","2024-02-15 16:39:37","2024-02-15 16:45:30","01:27:59","00:05:53","01:33:52","2024-02-15 16:39:37","2024-02-15 16:45:30","1"
"3689","3155","1","6","9","W","80","2024-02-15","2024-02-15 16:41:40","2024-02-15 16:47:55","01:29:43","00:06:15","01:35:58","2024-02-15 16:41:52","2024-02-15 16:47:55","1"
"3690","3177","2","4","12","NR","80","2024-02-15","2024-02-15 16:42:10","2024-02-15 16:51:40","00:56:48","00:09:30","01:06:18","2024-02-15 16:42:10","2024-02-15 16:51:40","1"
"3691","3178","2","8","7","NR","81","2024-02-15","2024-02-15 16:43:38","2024-02-15 16:52:22","00:57:55","00:08:44","01:06:39","2024-02-15 16:43:38","2024-02-15 16:52:22","1"
"3692","3180","2","9","11","NR","82","2024-02-15","2024-02-15 16:46:38","2024-02-15 16:56:02","00:58:01","00:09:24","01:07:25","2024-02-15 16:46:38","2024-02-15 16:56:02","1"
"3694","3168","1","5","6","W","82","2024-02-15","2024-02-15 16:48:04","2024-02-15 16:55:05","01:08:28","00:07:01","01:15:29","2024-02-15 16:48:04","2024-02-15 16:55:05","1"
"3695","3164","1","6","9","W","81","2024-02-15","2024-02-15 16:47:57","2024-02-15 16:48:31","01:22:28","null","null","2024-02-15 16:48:15","2024-02-15 16:48:31","2"
"3697","3171","1","6","9","W","83","2024-02-15","2024-02-15 16:48:33","2024-02-15 17:03:12","01:07:34","00:14:39","01:22:13","2024-02-15 16:48:48","2024-02-15 17:03:12","1"
"3698","3181","2","4","12","NR","83","2024-02-15","2024-02-15 16:51:50","2024-02-15 17:00:31","00:59:02","00:08:41","01:07:43","2024-02-15 16:51:50","2024-02-15 17:00:31","1"
"3699","3182","2","9","11","NR","84","2024-02-15","2024-02-15 16:56:23","2024-02-15 17:08:09","00:59:58","00:11:46","01:11:44","2024-02-15 16:56:23","2024-02-15 17:08:09","1"
"3700","3183","2","8","7","NR","85","2024-02-15","2024-02-15 16:58:50","2024-02-15 17:08:37","01:01:32","00:09:47","01:11:19","2024-02-15 16:58:50","2024-02-15 17:08:37","1"
"3701","3184","2","4","12","NR","86","2024-02-15","2024-02-15 17:01:18","2024-02-15 17:10:36","01:03:36","00:09:18","01:12:54","2024-02-15 17:01:18","2024-02-15 17:10:36","1"
"3702","3188","2","6","9","NR","87","2024-02-15","2024-02-15 17:03:21","2024-02-15 17:14:52","00:47:15","00:11:31","00:58:46","2024-02-15 17:03:21","2024-02-15 17:14:52","1"
"3708","3192","2","9","11","NR","88","2024-02-15","2024-02-15 17:08:48","2024-02-15 17:19:30","00:45:39","00:10:42","00:56:21","2024-02-15 17:09:18","2024-02-15 17:19:30","1"
"3709","3173","1","9","4","W","84","2024-02-15","2024-02-15 17:08:42","2024-02-15 17:14:10","01:27:10","00:05:28","01:32:38","2024-02-15 17:09:29","2024-02-15 17:14:10","1"
"3710","3193","2","8","7","NR","89","2024-02-15","2024-02-15 17:09:41","2024-02-15 17:20:16","00:44:45","00:10:35","00:55:20","2024-02-15 17:09:41","2024-02-15 17:20:16","1"
"3711","3197","2","4","12","NR","90","2024-02-15","2024-02-15 17:10:53","2024-02-15 17:21:26","00:31:40","00:10:33","00:42:13","2024-02-15 17:10:53","2024-02-15 17:21:26","1"
"3718","3152","1","5","6","W","77","2024-02-15","2024-02-15 16:38:15","2024-02-15 17:20:16","01:48:22","00:42:01","02:30:23","2024-02-15 17:15:08","2024-02-15 17:20:16","1"
"3720","3174","1","9","4","W","85","2024-02-15","2024-02-15 17:14:11","2024-02-15 17:15:24","01:32:24","null","null","2024-02-15 17:15:18","2024-02-15 17:15:24","2"
"3723","3176","1","6","9","W","87","2024-02-15","2024-02-15 17:15:33","2024-02-15 18:01:26","01:32:23","00:45:53","02:18:16","2024-02-15 17:15:33","2024-02-15 18:01:26","1"
"3727","3175","1","9","4","W","86","2024-02-15","2024-02-15 17:15:25","2024-02-15 17:16:24","01:32:38","null","null","2024-02-15 17:16:19","2024-02-15 17:16:24","2"
"3728","3179","1","9","4","W","88","2024-02-15","2024-02-15 17:16:26","2024-02-15 17:20:54","01:30:05","00:04:28","01:34:33","2024-02-15 17:16:26","2024-02-15 17:20:54","1"
"3729","3186","1","8","7","W","90","2024-02-15","2024-02-15 17:20:41","2024-02-15 17:33:05","01:10:46","00:12:24","01:23:10","2024-02-15 17:20:41","2024-02-15 17:33:05","1"
"3730","3187","1","9","11","W","91","2024-02-15","2024-02-15 17:21:38","2024-02-15 17:27:01","01:07:11","00:05:23","01:12:34","2024-02-15 17:21:38","2024-02-15 17:27:01","1"
"3731","3189","1","4","12","W","92","2024-02-15","2024-02-15 17:22:19","2024-02-15 17:26:48","01:05:50","00:04:29","01:10:19","2024-02-15 17:22:19","2024-02-15 17:26:48","1"
"3734","3190","1","10","4","W","93","2024-02-15","2024-02-15 17:24:54","2024-02-15 17:30:01","01:05:24","00:05:07","01:10:31","2024-02-15 17:25:33","2024-02-15 17:30:01","1"
"3735","3191","1","9","11","W","94","2024-02-15","2024-02-15 17:28:23","2024-02-15 17:42:51","01:05:36","00:14:28","01:20:04","2024-02-15 17:28:23","2024-02-15 17:42:51","1"
"3736","3194","1","4","12","W","95","2024-02-15","2024-02-15 17:28:30","2024-02-15 17:38:02","01:00:10","00:09:32","01:09:42","2024-02-15 17:28:30","2024-02-15 17:38:02","1"
"3737","3195","1","8","7","W","96","2024-02-15","2024-02-15 17:33:08","2024-02-15 17:50:16","00:54:15","00:17:08","01:11:23","2024-02-15 17:33:08","2024-02-15 17:50:16","1"
"3738","3196","1","10","4","W","97","2024-02-15","2024-02-15 17:37:38","2024-02-15 17:41:58","00:58:36","00:04:20","01:02:56","2024-02-15 17:37:38","2024-02-15 17:41:58","1"
"3739","3198","1","10","4","W","98","2024-02-15","2024-02-15 17:42:02","2024-02-15 17:45:20","01:02:19","00:03:18","01:05:37","2024-02-15 17:42:02","2024-02-15 17:45:20","1"
"3740","3199","1","9","4","W","1","2024-02-16","2024-02-16 09:26:35","2024-02-16 09:30:50","00:11:16","00:04:15","00:15:31","2024-02-16 09:26:35","2024-02-16 09:30:50","1"
"3741","3200","1","1","13","W","2","2024-02-16","2024-02-16 09:27:26","2024-02-16 09:35:30","00:11:52","00:08:04","00:19:56","2024-02-16 09:27:26","2024-02-16 09:35:30","1"
"3742","3202","1","1","13","W","3","2024-02-16","2024-02-16 09:36:57","2024-02-16 09:42:06","00:18:41","00:05:09","00:23:50","2024-02-16 09:36:57","2024-02-16 09:42:06","1"
"3743","3201","2","9","4","NR","1","2024-02-16","2024-02-16 09:38:02","2024-02-16 09:47:48","00:19:59","00:09:46","00:29:45","2024-02-16 09:38:02","2024-02-16 09:47:48","1"
"3744","3203","1","4","12","W","4","2024-02-16","2024-02-16 09:45:34","2024-02-16 09:59:28","00:16:59","00:13:54","00:30:53","2024-02-16 09:45:34","2024-02-16 09:59:28","1"
"3745","3204","1","9","4","W","5","2024-02-16","2024-02-16 09:49:49","2024-02-16 09:55:59","00:14:54","00:06:10","00:21:04","2024-02-16 09:49:49","2024-02-16 09:55:59","1"
"3746","3205","1","4","12","W","6","2024-02-16","2024-02-16 10:00:44","2024-02-16 10:05:10","00:08:09","00:04:26","00:12:35","2024-02-16 10:00:44","2024-02-16 10:05:10","1"
"3747","3206","1","1","5","W","7","2024-02-16","2024-02-16 10:02:12","2024-02-16 10:06:54","00:09:21","00:04:42","00:14:03","2024-02-16 10:02:12","2024-02-16 10:06:54","1"
"3748","3209","2","9","4","NR","2","2024-02-16","2024-02-16 10:03:52","2024-02-16 10:31:20","00:06:52","00:27:28","00:34:20","2024-02-16 10:03:52","2024-02-16 10:31:20","1"
"3749","3207","1","4","12","W","8","2024-02-16","2024-02-16 10:05:11","2024-02-16 10:14:41","00:11:21","00:09:30","00:20:51","2024-02-16 10:05:11","2024-02-16 10:14:41","1"
"3750","3208","1","1","5","W","9","2024-02-16","2024-02-16 10:06:55","2024-02-16 10:11:03","00:10:16","00:04:08","00:14:24","2024-02-16 10:06:55","2024-02-16 10:11:03","1"
"3751","3210","1","1","5","W","10","2024-02-16","2024-02-16 10:11:04","2024-02-16 10:14:42","00:13:09","00:03:38","00:16:47","2024-02-16 10:11:04","2024-02-16 10:14:42","1"
"3755","3212","2","9","4","NR","4","2024-02-16","2024-02-16 10:31:50","2024-02-16 10:55:34","00:10:41","00:23:44","00:34:25","2024-02-16 10:32:54","2024-02-16 10:55:34","1"
"3756","3211","2","1","5","NR","3","2024-02-16","2024-02-16 10:18:39","2024-02-16 10:33:39","00:17:07","00:15:00","00:32:07","2024-02-16 10:33:26","2024-02-16 10:33:39","1"
"3757","3213","1","4","12","W","11","2024-02-16","2024-02-16 10:34:03","2024-02-16 10:38:58","00:12:30","00:04:55","00:17:25","2024-02-16 10:34:03","2024-02-16 10:38:58","1"
"3758","3215","1","4","12","W","12","2024-02-16","2024-02-16 10:42:46","2024-02-16 10:52:28","00:20:10","00:09:42","00:29:52","2024-02-16 10:42:46","2024-02-16 10:52:28","1"
"3759","3214","2","1","5","NR","5","2024-02-16","2024-02-16 10:44:38","2024-02-16 11:00:22","00:22:19","00:15:44","00:38:03","2024-02-16 10:44:38","2024-02-16 11:00:22","1"
"3760","3217","2","4","12","NR","6","2024-02-16","2024-02-16 10:54:58","2024-02-16 11:09:01","00:31:24","00:14:03","00:45:27","2024-02-16 10:54:58","2024-02-16 11:09:01","1"
"3761","3222","2","9","4","NR","7","2024-02-16","2024-02-16 10:57:53","2024-02-16 11:20:37","00:22:51","00:22:44","00:45:35","2024-02-16 10:57:53","2024-02-16 11:20:37","1"
"3765","3224","2","8","7","NR","8","2024-02-16","2024-02-16 10:58:01","2024-02-16 11:09:52","00:20:58","00:11:51","00:32:49","2024-02-16 11:00:48","2024-02-16 11:09:52","1"
"3766","3216","1","2","13","W","13","2024-02-16","2024-02-16 11:01:25","2024-02-16 11:08:13","00:38:08","00:06:48","00:44:56","2024-02-16 11:01:25","2024-02-16 11:08:13","1"
"3767","3228","2","4","12","NR","10","2024-02-16","2024-02-16 11:09:08","2024-02-16 11:26:26","00:25:30","00:17:18","00:42:48","2024-02-16 11:09:08","2024-02-16 11:26:26","1"
"3768","3225","2","8","7","NR","9","2024-02-16","2024-02-16 11:00:19","2024-02-16 11:24:41","00:22:33","00:24:22","00:46:55","2024-02-16 11:09:57","2024-02-16 11:24:41","1"
"3769","3219","1","2","13","W","14","2024-02-16","2024-02-16 11:10:11","2024-02-16 11:13:58","00:45:28","00:03:47","00:49:15","2024-02-16 11:10:11","2024-02-16 11:13:58","1"
"3770","3220","1","2","13","W","15","2024-02-16","2024-02-16 11:14:20","2024-02-16 11:24:02","00:47:01","00:09:42","00:56:43","2024-02-16 11:14:20","2024-02-16 11:24:02","1"
"3771","3221","1","2","13","W","16","2024-02-16","2024-02-16 11:24:04","2024-02-16 11:36:47","00:51:38","00:12:43","01:04:21","2024-02-16 11:24:04","2024-02-16 11:36:47","1"
